id,graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,total_modulos,modulos_iniciados,modulos_finalizados,certificados,categoria
805147851.0,Bacharelado,Escola Paulista de Direito,Supervisor,Eletroeletronicos,0.0,0.0,1.0,4.0,Outros,163.0,86.0,77.0,0.0,perfil2
,,USP,Coordenador,Estado,0.0,0.0,1.0,,Outros,64.0,16.0,,0.0,perfil4
596738502.0,SEM FORMAÇÃO,FGV-RJ,Analista Senior,e-commerce,1.0,1.0,1.0,10.0,Google,10.0,8.0,7.0,0.0,perfil5
851075300.0,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Supervisor,Eletroeletronicos,1.0,1.0,1.0,2.0,Saint Paul,21.0,18.0,15.0,,perfil3
269557275.0,Licenciatura,,Gerente,Laminados,0.0,,1.0,3.0,YouTube,40.0,6.0,4.0,0.0,perfil6
762327115.0,SEM FORMAÇÃO,Unesp,Coordenador,Eletroeletronicos,0.0,0.0,1.0,8.0,Saint Paul,28.0,28.0,28.0,1.0,perfil1
,Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Gerente,,1.0,1.0,1.0,3.0,YouTube,31.0,29.0,29.0,0.0,perfil2
186313572.0,Licenciatura,UFRJ,Coordenador,Entretenimento,1.0,,1.0,9.0,Mídia (revista/jornal/web),150.0,20.0,12.0,0.0,perfil4
,MBA,Universidade Metodista de Sao Paulo,Gerente,Montadora,1.0,1.0,1.0,4.0,Saint Paul,33.0,4.0,2.0,0.0,perfil6
360812599.0,Tecnólogo,UFF,Advogado,e-commerce,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,74.0,66.0,65.0,1.0,perfil1
521189941.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,Montadora,0.0,0.0,1.0,10.0,Outros,10.0,10.0,8.0,0.0,perfil5
466623064.0,Licenciatura,UFF,Outros,Entretenimento,,1.0,1.0,8.0,Outros,100.0,39.0,35.0,0.0,perfil2
723355331.0,MBA,,Gerente,Oleo e Gas,,1.0,1.0,4.0,Linkedin,80.0,8.0,,0.0,perfil6
,Licenciatura,USP,Gerente,,1.0,1.0,1.0,3.0,Facebook,33.0,4.0,1.0,0.0,perfil6
726712228.0,Bacharelado,UFRJ,Sócio/Dono/Proprietário,Borracha,1.0,1.0,1.0,10.0,,423.0,115.0,96.0,0.0,perfil2
411026250.0,,USP,SEM EXPERIÊNCIA,Eletroeletronicos,0.0,0.0,1.0,7.0,Saint Paul,31.0,31.0,31.0,0.0,perfil2
850630343.0,Licenciatura,Unesp,Analista Senior,Oleo e Gas,0.0,0.0,1.0,2.0,Linkedin,157.0,66.0,60.0,2.0,perfil1
,Tecnólogo,UNIP,Engenheiro,Laminados,,,,3.0,Linkedin,27.0,21.0,21.0,0.0,perfil2
383482424.0,SEM FORMAÇÃO,FATEC,Assessor,Montadora,0.0,0.0,1.0,3.0,Facebook,33.0,7.0,6.0,0.0,perfil5
603291801.0,Bacharelado,USP,Diretor,Borracha,1.0,1.0,1.0,7.0,Google,60.0,60.0,60.0,1.0,perfil1
415093531.0,Bacharelado,FATEC,Sócio/Dono/Proprietário,Siderurgica,1.0,1.0,1.0,5.0,Saint Paul,10.0,3.0,1.0,0.0,perfil6
131581698.0,Especialização,Universidade Metodista de Sao Paulo,Diretor,,0.0,0.0,1.0,2.0,Instagram,319.0,263.0,219.0,0.0,perfil2
460766769.0,Bacharelado,,Outros,Laminados,,1.0,1.0,7.0,Instagram,10.0,9.0,,0.0,perfil5
784047503.0,Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,Eletroeletronicos,0.0,0.0,,5.0,Mídia (revista/jornal/web),27.0,27.0,27.0,0.0,perfil2
939283418.0,MBA,Escola Paulista de Direito,SEM EXPERIÊNCIA,Oleo e Gas,0.0,0.0,1.0,6.0,YouTube,,4.0,1.0,0.0,perfil6
848895274.0,MBA,UNIP,Coordenador,Oleo e Gas,1.0,1.0,1.0,10.0,Linkedin,114.0,32.0,,0.0,perfil2
505046400.0,Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,Borracha,0.0,0.0,1.0,6.0,Facebook,28.0,3.0,1.0,0.0,perfil6
434178416.0,Especialização,UNIVERSIDADE NOVE DE JULHO,SEM EXPERIÊNCIA,Laminados,1.0,1.0,1.0,10.0,,85.0,50.0,45.0,,perfil2
468949061.0,MBA,UFRN,Engenheiro,servicos,0.0,0.0,1.0,,Google,27.0,5.0,3.0,0.0,perfil6
662477938.0,Bacharelado,UFRJ,Gerente,Oleo e Gas,0.0,0.0,1.0,5.0,Google,182.0,44.0,37.0,0.0,perfil2
190463914.0,Tecnólogo,Escola Paulista de Direito,Engenheiro,Siderurgica,0.0,,1.0,9.0,Facebook,27.0,27.0,27.0,0.0,perfil2
825738305.0,Tecnólogo,FGV-RJ,Outros,Laminados,1.0,1.0,1.0,10.0,YouTube,21.0,14.0,,0.0,perfil4
169596988.0,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,,0.0,0.0,1.0,6.0,Google,60.0,36.0,35.0,2.0,perfil1
668084431.0,Bacharelado,UFSCar,Diretor,Eletroeletronicos,0.0,0.0,1.0,9.0,Mídia (revista/jornal/web),27.0,2.0,1.0,0.0,perfil6
382885090.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Gerente,Borracha,0.0,0.0,1.0,,Saint Paul,31.0,6.0,3.0,0.0,perfil6
,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista Senior,Eletroeletronicos,1.0,1.0,1.0,8.0,YouTube,31.0,18.0,15.0,0.0,perfil3
507077981.0,Bacharelado,,SEM EXPERIÊNCIA,Laminados,,1.0,,5.0,Linkedin,112.0,69.0,56.0,0.0,perfil2
389056387.0,SEM FORMAÇÃO,UFF,Outros,e-commerce,1.0,1.0,1.0,3.0,,31.0,,,0.0,perfil6
108528937.0,Tecnólogo,USP,Gerente,Estado,1.0,1.0,1.0,2.0,Linkedin,10.0,10.0,10.0,0.0,perfil4
652736027.0,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Sócio/Dono/Proprietário,Laminados,1.0,1.0,1.0,7.0,Google,100.0,43.0,42.0,0.0,perfil2
182560038.0,Especialização,,SEM EXPERIÊNCIA,Eletrodomesticos,1.0,1.0,1.0,2.0,Minha empresa - benefício LITpass,199.0,171.0,,4.0,perfil1
529844788.0,Licenciatura,UNIP,Sócio/Dono/Proprietário,Entretenimento,,,1.0,2.0,,,29.0,8.0,0.0,perfil5
353320542.0,,UEPB,Assessor,Montadora,0.0,0.0,1.0,6.0,Outros,22.0,7.0,6.0,0.0,perfil5
120435622.0,SEM FORMAÇÃO,,Analista,Montadora,0.0,0.0,1.0,5.0,Saint Paul,10.0,3.0,1.0,0.0,perfil6
486608562.0,SEM FORMAÇÃO,Unesp,Assessor,Eletrodomesticos,1.0,1.0,1.0,,Google,29.0,,29.0,0.0,perfil2
,,UFF,SEM EXPERIÊNCIA,Eletroeletronicos,1.0,1.0,1.0,3.0,Instagram,22.0,5.0,3.0,0.0,perfil6
348346954.0,Especialização,FACULDADE ANHANGUERA,Analista Senior,Eletrodomesticos,1.0,1.0,1.0,7.0,Saint Paul,20.0,,,0.0,perfil4
345530026.0,Licenciatura,FGV-RJ,Diretor,Montadora,0.0,,1.0,9.0,Outros,38.0,3.0,2.0,0.0,perfil6
203850638.0,Tecnólogo,USP,Outros,Eletroeletronicos,0.0,,1.0,8.0,Google,23.0,23.0,23.0,,perfil1
591367086.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,SEM EXPERIÊNCIA,Oleo e Gas,0.0,0.0,1.0,,Instagram,29.0,2.0,2.0,0.0,perfil6
,Licenciatura,UFPE,,e-commerce,,0.0,1.0,7.0,Mídia (revista/jornal/web),30.0,13.0,13.0,,perfil4
,Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Montadora,0.0,0.0,1.0,3.0,Outros,30.0,12.0,10.0,0.0,perfil4
890820723.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Coordenador,,,0.0,1.0,7.0,Outros,10.0,5.0,,0.0,perfil6
613059196.0,SEM FORMAÇÃO,UFSCar,,e-commerce,0.0,0.0,1.0,7.0,Saint Paul,38.0,38.0,36.0,0.0,perfil2
921785472.0,Tecnólogo,,Coordenador,Eletroeletronicos,0.0,0.0,1.0,4.0,Mídia (revista/jornal/web),33.0,,4.0,0.0,perfil6
826857388.0,SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,,Eletroeletronicos,0.0,,,5.0,Instagram,18.0,18.0,18.0,1.0,perfil1
186185625.0,Licenciatura,,Engenheiro,Eletroeletronicos,,1.0,,9.0,Minha empresa - benefício LITpass,27.0,27.0,27.0,0.0,perfil2
138997660.0,Licenciatura,Escola Paulista de Direito,Coordenador,Siderurgica,0.0,0.0,1.0,2.0,Outros,70.0,17.0,8.0,0.0,perfil5
360744649.0,Especialização,UEPB,Outros,Borracha,0.0,0.0,,5.0,Minha empresa - benefício LITpass,31.0,4.0,2.0,0.0,perfil6
643588252.0,SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,Montadora,1.0,1.0,1.0,4.0,Facebook,,45.0,45.0,2.0,perfil1
,,FACULDADE ANHANGUERA,Diretor,Laminados,1.0,1.0,1.0,,Outros,,27.0,23.0,0.0,perfil2
958618793.0,Especialização,,Sócio/Dono/Proprietário,Oleo e Gas,1.0,1.0,,9.0,Outros,114.0,114.0,114.0,4.0,perfil1
686035142.0,,UFRN,Analista Senior,e-commerce,1.0,1.0,1.0,10.0,YouTube,35.0,30.0,29.0,0.0,perfil2
600487700.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Assessor,Siderurgica,1.0,1.0,,7.0,Linkedin,53.0,32.0,27.0,1.0,perfil1
429572919.0,SEM FORMAÇÃO,,Analista Senior,Laminados,1.0,1.0,1.0,9.0,Outros,49.0,20.0,9.0,,perfil4
871392354.0,Especialização,FATEC,Outros,Laminados,1.0,1.0,,6.0,Outros,,62.0,57.0,1.0,perfil1
214399795.0,Tecnólogo,UFRJ,,servicos,0.0,0.0,1.0,5.0,Minha empresa - benefício LITpass,89.0,44.0,41.0,1.0,perfil1
437304857.0,MBA,FGV-RJ,Advogado,Borracha,1.0,1.0,,10.0,Mídia (revista/jornal/web),10.0,,,0.0,perfil6
972738097.0,MBA,UNIVERSIDADE NOVE DE JULHO,,,0.0,0.0,1.0,5.0,Saint Paul,9.0,5.0,,0.0,perfil6
461260222.0,Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,e-commerce,0.0,,1.0,10.0,Instagram,108.0,53.0,22.0,0.0,perfil2
658299872.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Entretenimento,,1.0,1.0,3.0,YouTube,,4.0,3.0,0.0,perfil6
119431498.0,Especialização,,Analista Senior,,1.0,,1.0,10.0,Outros,164.0,46.0,,0.0,perfil2
789215636.0,,UNIP,Outros,Estado,1.0,1.0,1.0,8.0,YouTube,85.0,85.0,85.0,0.0,perfil2
407588912.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Montadora,1.0,1.0,1.0,4.0,Mídia (revista/jornal/web),94.0,18.0,11.0,0.0,perfil4
636270299.0,,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Advogado,,,0.0,1.0,8.0,Saint Paul,127.0,80.0,70.0,1.0,perfil1
,Tecnólogo,UNIP,Engenheiro,,1.0,,1.0,10.0,Facebook,447.0,146.0,131.0,,perfil1
442784109.0,Licenciatura,UNICAMP,Gerente,Entretenimento,0.0,0.0,1.0,2.0,Linkedin,,341.0,185.0,,perfil2
869703850.0,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,,Laminados,,1.0,,,,10.0,,2.0,0.0,perfil6
711332262.0,Licenciatura,UFSCar,,e-commerce,1.0,1.0,1.0,,Facebook,122.0,51.0,41.0,0.0,perfil2
910603861.0,MBA,UFRN,Gerente,Entretenimento,1.0,1.0,1.0,10.0,,,118.0,117.0,3.0,perfil1
425231047.0,Bacharelado,Universidade Metodista de Sao Paulo,Gerente,Borracha,1.0,1.0,1.0,7.0,Outros,279.0,114.0,96.0,0.0,perfil2
,Tecnólogo,Unesp,Outros,Eletrodomesticos,1.0,1.0,1.0,10.0,YouTube,316.0,118.0,95.0,1.0,perfil1
706671963.0,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Montadora,0.0,0.0,1.0,7.0,Instagram,31.0,,,0.0,perfil5
197938994.0,,UNIVERSIDADE NOVE DE JULHO,Assessor,Siderurgica,1.0,,,4.0,Facebook,10.0,5.0,2.0,0.0,perfil6
242569464.0,Licenciatura,UFPE,Gerente,Borracha,0.0,0.0,1.0,,,339.0,267.0,236.0,4.0,perfil1
411031292.0,Especialização,UFRJ,Assessor,Borracha,,,1.0,3.0,Mídia (revista/jornal/web),30.0,22.0,21.0,0.0,perfil2
405962314.0,MBA,UFF,SEM EXPERIÊNCIA,Estado,0.0,0.0,1.0,5.0,Linkedin,29.0,29.0,25.0,,perfil2
,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Analista,Estado,1.0,1.0,,4.0,Linkedin,38.0,1.0,1.0,,perfil6
677468844.0,,Universidade Metodista de Sao Paulo,Coordenador,Eletroeletronicos,1.0,1.0,1.0,10.0,,23.0,3.0,1.0,0.0,perfil6
112442726.0,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,SEM EXPERIÊNCIA,,,0.0,1.0,4.0,Mídia (revista/jornal/web),80.0,40.0,37.0,0.0,perfil2
467727604.0,Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Gerente,Eletrodomesticos,1.0,1.0,,2.0,Saint Paul,10.0,10.0,10.0,,perfil1
647270957.0,Especialização,Escola Paulista de Direito,Analista Senior,Entretenimento,1.0,1.0,1.0,6.0,Outros,10.0,3.0,1.0,0.0,perfil6
831968828.0,MBA,UNIVERSIDADE CRUZEIRO DO SUL,Advogado,Eletrodomesticos,0.0,0.0,1.0,5.0,YouTube,82.0,82.0,82.0,3.0,perfil1
946032383.0,,USP,Advogado,,0.0,0.0,,,Linkedin,22.0,2.0,1.0,0.0,perfil6
164021733.0,SEM FORMAÇÃO,,Analista Senior,e-commerce,0.0,0.0,1.0,8.0,Outros,,3.0,2.0,0.0,perfil6
737140240.0,Bacharelado,UNIP,Engenheiro,Oleo e Gas,0.0,0.0,1.0,10.0,YouTube,31.0,3.0,1.0,0.0,perfil6
140557652.0,Tecnólogo,Unesp,SEM EXPERIÊNCIA,Laminados,,0.0,1.0,9.0,Outros,152.0,92.0,70.0,0.0,perfil2
488785161.0,MBA,UFRJ,Engenheiro,Borracha,1.0,1.0,1.0,2.0,Saint Paul,30.0,8.0,5.0,,perfil5
819372119.0,Especialização,Escola Paulista de Direito,Diretor,Siderurgica,1.0,1.0,1.0,8.0,Facebook,29.0,,2.0,0.0,perfil6
704358886.0,Bacharelado,UEPB,Coordenador,Laminados,,1.0,1.0,,Outros,11.0,8.0,6.0,0.0,perfil5
818318070.0,MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,,Entretenimento,0.0,0.0,1.0,2.0,YouTube,100.0,98.0,97.0,0.0,perfil2
773189389.0,SEM FORMAÇÃO,,Supervisor,Eletroeletronicos,1.0,1.0,1.0,6.0,YouTube,80.0,30.0,26.0,0.0,perfil2
517266980.0,MBA,UNIVERSIDADE NOVE DE JULHO,SEM EXPERIÊNCIA,Laminados,1.0,1.0,1.0,4.0,YouTube,27.0,8.0,6.0,0.0,perfil5
170415668.0,SEM FORMAÇÃO,FGV-RJ,Supervisor,Estado,0.0,,1.0,7.0,Google,142.0,,86.0,3.0,perfil1
778234115.0,Especialização,UFPE,Advogado,Borracha,0.0,0.0,1.0,5.0,Saint Paul,37.0,3.0,1.0,0.0,perfil6
,Tecnólogo,Unesp,SEM EXPERIÊNCIA,,1.0,,1.0,10.0,Facebook,11.0,4.0,1.0,,perfil6
,Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Supervisor,Borracha,1.0,1.0,1.0,4.0,YouTube,236.0,,26.0,0.0,perfil2
321693476.0,Bacharelado,FACULDADE ANHANGUERA,Coordenador,servicos,1.0,1.0,1.0,9.0,Outros,31.0,3.0,1.0,,perfil6
,MBA,UNICAMP,Sócio/Dono/Proprietário,Oleo e Gas,,0.0,1.0,,Outros,59.0,18.0,14.0,0.0,perfil4
759136867.0,Licenciatura,Unesp,Analista Senior,Oleo e Gas,1.0,1.0,1.0,10.0,YouTube,37.0,,1.0,0.0,perfil6
130602432.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Siderurgica,1.0,1.0,1.0,7.0,Mídia (revista/jornal/web),64.0,37.0,35.0,0.0,perfil2
746610184.0,MBA,UNIP,Diretor,Borracha,1.0,1.0,1.0,5.0,Outros,10.0,4.0,1.0,0.0,perfil6
586545718.0,Tecnólogo,UFRN,,,0.0,,1.0,5.0,Linkedin,95.0,,30.0,1.0,perfil1
634273428.0,MBA,Universidade Metodista de Sao Paulo,Analista,e-commerce,0.0,,1.0,,,23.0,,8.0,0.0,perfil5
968775281.0,MBA,UEPB,Analista,Oleo e Gas,0.0,0.0,1.0,5.0,Minha empresa - benefício LITpass,31.0,,23.0,,perfil2
,Especialização,FACULDADE ANHANGUERA,Sócio/Dono/Proprietário,Montadora,1.0,,1.0,7.0,Outros,240.0,120.0,106.0,0.0,perfil2
912390124.0,Licenciatura,UNICAMP,,Laminados,1.0,,1.0,8.0,Outros,,101.0,100.0,3.0,perfil1
597140994.0,Licenciatura,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Eletrodomesticos,1.0,1.0,1.0,4.0,Mídia (revista/jornal/web),235.0,115.0,102.0,0.0,perfil2
858028182.0,Bacharelado,UFRN,,Estado,1.0,1.0,1.0,6.0,Linkedin,33.0,3.0,1.0,,perfil6
529189015.0,SEM FORMAÇÃO,FATEC,Sócio/Dono/Proprietário,Laminados,0.0,0.0,1.0,10.0,,,3.0,1.0,0.0,perfil6
713215970.0,,UNIP,Outros,Eletrodomesticos,1.0,1.0,,3.0,,10.0,4.0,,0.0,perfil6
751418382.0,SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,,0.0,,1.0,8.0,Instagram,132.0,25.0,15.0,0.0,perfil3
433997919.0,Bacharelado,,Outros,,1.0,1.0,1.0,,Minha empresa - benefício LITpass,220.0,160.0,158.0,4.0,perfil1
348760128.0,MBA,UNIP,Diretor,Entretenimento,0.0,0.0,,8.0,Minha empresa - benefício LITpass,,,6.0,0.0,perfil5
502806930.0,Tecnólogo,,,,1.0,1.0,1.0,2.0,Outros,40.0,6.0,,0.0,perfil6
756841574.0,Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista,Estado,0.0,0.0,1.0,9.0,Linkedin,,4.0,2.0,0.0,perfil6
544237939.0,Tecnólogo,FACULDADE ANHANGUERA,Advogado,Oleo e Gas,1.0,1.0,1.0,2.0,Facebook,,,36.0,,perfil2
672241374.0,Licenciatura,FATEC,Coordenador,Eletroeletronicos,0.0,0.0,1.0,2.0,Linkedin,41.0,35.0,34.0,0.0,perfil2
325125239.0,Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista Senior,Eletrodomesticos,0.0,0.0,1.0,,Google,36.0,,28.0,1.0,perfil1
842307742.0,MBA,FACULDADE ANHANGUERA,Outros,Eletrodomesticos,1.0,1.0,1.0,8.0,Mídia (revista/jornal/web),10.0,10.0,9.0,0.0,perfil4
342703972.0,Tecnólogo,UNIP,Assessor,Entretenimento,1.0,1.0,1.0,,Saint Paul,29.0,6.0,,0.0,perfil5
580845023.0,Tecnólogo,,Advogado,Entretenimento,0.0,0.0,1.0,,Outros,22.0,3.0,1.0,0.0,perfil6
203549594.0,MBA,Unesp,Analista Senior,Estado,1.0,,1.0,,Outros,137.0,96.0,90.0,2.0,perfil1
286660310.0,,FGV-RJ,SEM EXPERIÊNCIA,Borracha,0.0,0.0,,3.0,Instagram,31.0,15.0,13.0,0.0,perfil4
931496028.0,MBA,,Outros,,1.0,1.0,1.0,2.0,Linkedin,68.0,43.0,39.0,0.0,perfil2
724131068.0,Bacharelado,UEPB,Advogado,Eletroeletronicos,0.0,0.0,1.0,7.0,Outros,,70.0,67.0,0.0,perfil2
911599194.0,Especialização,FATEC,,Eletroeletronicos,0.0,0.0,1.0,9.0,YouTube,120.0,95.0,93.0,2.0,perfil1
470156794.0,Bacharelado,Escola Paulista de Direito,Diretor,Montadora,0.0,0.0,1.0,8.0,,56.0,,8.0,0.0,perfil5
355510675.0,Bacharelado,UFRJ,SEM EXPERIÊNCIA,Siderurgica,0.0,0.0,1.0,9.0,Outros,10.0,7.0,4.0,0.0,perfil6
787779003.0,SEM FORMAÇÃO,Unesp,Sócio/Dono/Proprietário,Eletroeletronicos,0.0,0.0,1.0,10.0,Mídia (revista/jornal/web),222.0,111.0,84.0,0.0,perfil2
,Licenciatura,,,Montadora,1.0,1.0,1.0,9.0,Linkedin,33.0,3.0,1.0,0.0,perfil6
908496604.0,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Sócio/Dono/Proprietário,servicos,,1.0,1.0,8.0,Linkedin,36.0,36.0,36.0,0.0,perfil2
595221631.0,Tecnólogo,FACULDADE ANHANGUERA,Assessor,e-commerce,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,,17.0,10.0,0.0,perfil4
,Licenciatura,UFSCar,Coordenador,Laminados,,0.0,1.0,5.0,Outros,94.0,94.0,94.0,2.0,perfil1
555171463.0,Tecnólogo,UFPE,Analista Senior,Oleo e Gas,,1.0,1.0,10.0,Linkedin,59.0,8.0,6.0,0.0,perfil5
613728854.0,Licenciatura,UNICAMP,Assessor,Montadora,1.0,1.0,1.0,9.0,YouTube,33.0,3.0,1.0,0.0,perfil6
204269759.0,Especialização,FATEC,Outros,e-commerce,1.0,1.0,1.0,8.0,Outros,5.0,4.0,3.0,0.0,perfil6
764597921.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,,0.0,0.0,1.0,2.0,Google,54.0,19.0,,0.0,perfil3
388101710.0,MBA,,Engenheiro,Siderurgica,0.0,0.0,,2.0,,27.0,10.0,8.0,0.0,perfil5
839703019.0,Licenciatura,,Assessor,Borracha,0.0,0.0,1.0,,Outros,9.0,4.0,1.0,,perfil1
615191287.0,Licenciatura,,Sócio/Dono/Proprietário,Borracha,0.0,,1.0,10.0,Outros,,4.0,,0.0,perfil6
637569585.0,Licenciatura,Universidade Metodista de Sao Paulo,Analista Senior,Entretenimento,1.0,,1.0,,Mídia (revista/jornal/web),27.0,18.0,13.0,0.0,perfil4
367816808.0,Bacharelado,UNIP,Sócio/Dono/Proprietário,Siderurgica,0.0,,,5.0,Mídia (revista/jornal/web),41.0,19.0,14.0,1.0,perfil1
435200480.0,SEM FORMAÇÃO,Unesp,Analista,Laminados,0.0,,1.0,4.0,Minha empresa - benefício LITpass,100.0,98.0,98.0,,perfil2
997874512.0,Licenciatura,UFF,Analista,Siderurgica,1.0,1.0,1.0,9.0,Minha empresa - benefício LITpass,10.0,,2.0,0.0,perfil6
784705318.0,SEM FORMAÇÃO,FACULDADE ANHANGUERA,Diretor,Eletroeletronicos,0.0,0.0,1.0,5.0,Saint Paul,61.0,22.0,16.0,0.0,perfil3
408904025.0,,UEPB,,e-commerce,0.0,0.0,1.0,8.0,Saint Paul,10.0,,7.0,0.0,perfil5
438036369.0,Bacharelado,UFSCar,Advogado,Laminados,1.0,,1.0,9.0,Minha empresa - benefício LITpass,62.0,17.0,12.0,0.0,perfil4
942955081.0,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Laminados,0.0,0.0,1.0,3.0,YouTube,60.0,7.0,4.0,0.0,perfil6
715586729.0,MBA,UNIVERSIDADE NOVE DE JULHO,Analista,Eletroeletronicos,1.0,1.0,1.0,2.0,Outros,18.0,7.0,5.0,0.0,perfil5
623102522.0,Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Sócio/Dono/Proprietário,Siderurgica,1.0,1.0,1.0,,Minha empresa - benefício LITpass,57.0,10.0,6.0,0.0,perfil5
943604286.0,Tecnólogo,UEPB,SEM EXPERIÊNCIA,Eletrodomesticos,0.0,0.0,,4.0,Saint Paul,154.0,93.0,87.0,0.0,perfil2
573898889.0,Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Supervisor,Montadora,0.0,0.0,1.0,7.0,Minha empresa - benefício LITpass,181.0,87.0,83.0,2.0,perfil1
880400754.0,Bacharelado,UEPB,Supervisor,e-commerce,0.0,0.0,1.0,2.0,Instagram,,19.0,18.0,,perfil3
821469905.0,MBA,UNIP,,Laminados,1.0,1.0,1.0,6.0,Mídia (revista/jornal/web),57.0,19.0,12.0,0.0,perfil4
493233284.0,Especialização,FATEC,Supervisor,servicos,1.0,,1.0,6.0,Facebook,160.0,52.0,45.0,0.0,perfil2
698796694.0,,,,Laminados,1.0,1.0,1.0,8.0,Instagram,69.0,55.0,47.0,0.0,perfil2
,MBA,UEPB,SEM EXPERIÊNCIA,Entretenimento,1.0,1.0,1.0,8.0,Outros,368.0,298.0,293.0,3.0,perfil1
866329397.0,,Universidade Metodista de Sao Paulo,Analista,,1.0,1.0,,5.0,Outros,100.0,26.0,10.0,0.0,perfil4
184493373.0,Bacharelado,UNICAMP,Analista,e-commerce,,0.0,1.0,6.0,Linkedin,41.0,2.0,1.0,0.0,perfil6
802163523.0,,UFSCar,Analista Senior,Eletrodomesticos,0.0,0.0,1.0,,Minha empresa - benefício LITpass,10.0,6.0,5.0,0.0,perfil5
958487872.0,Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,,Entretenimento,0.0,0.0,1.0,4.0,Mídia (revista/jornal/web),10.0,3.0,2.0,0.0,perfil6
956161346.0,Bacharelado,Universidade Metodista de Sao Paulo,Coordenador,Estado,1.0,1.0,,,Google,11.0,11.0,10.0,0.0,perfil4
484301893.0,MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista,Borracha,1.0,1.0,1.0,8.0,Outros,,84.0,39.0,1.0,perfil1
619011330.0,SEM FORMAÇÃO,USP,Supervisor,,1.0,1.0,1.0,2.0,Google,10.0,2.0,1.0,0.0,perfil6
404036485.0,SEM FORMAÇÃO,FACULDADE ANHANGUERA,Analista,Eletroeletronicos,1.0,1.0,1.0,8.0,Saint Paul,146.0,37.0,32.0,1.0,perfil1
248986882.0,Licenciatura,UFPE,Supervisor,Eletrodomesticos,0.0,0.0,1.0,8.0,YouTube,193.0,85.0,57.0,0.0,perfil2
199279550.0,,UNIVERSIDADE CRUZEIRO DO SUL,Analista Senior,Borracha,0.0,0.0,1.0,9.0,,35.0,,,0.0,perfil4
345351470.0,Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Engenheiro,servicos,1.0,1.0,1.0,2.0,Minha empresa - benefício LITpass,19.0,6.0,3.0,0.0,perfil6
,Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,Borracha,0.0,0.0,1.0,3.0,,40.0,39.0,38.0,3.0,perfil1
540606396.0,MBA,UNICAMP,Analista,Siderurgica,0.0,0.0,1.0,10.0,Outros,207.0,70.0,50.0,0.0,perfil2
